n02111129;ILSVRC2012_val_00028913.mp4;ORIGINAL;0;Tibetan_mastiff
n02111129;ILSVRC2012_val_00030170.mp4;ORIGINAL;0;Leonberg
n02111129;ILSVRC2012_val_00030445.mp4;ORIGINAL;0;Leonberg
n02111129;ILSVRC2012_val_00031678.mp4;ORIGINAL;0;Leonberg
n02111129;ILSVRC2012_val_00033357.mp4;ORIGINAL;0;Leonberg
n02111129;ILSVRC2012_val_00033449.mp4;ORIGINAL;0;Leonberg
n02111129;ILSVRC2012_val_00035530.mp4;ORIGINAL;0;Leonberg
n02111129;ILSVRC2012_val_00036462.mp4;ORIGINAL;0;Leonberg
n02111129;ILSVRC2012_val_00037325.mp4;ORIGINAL;0;Leonberg
n02111129;ILSVRC2012_val_00038690.mp4;ORIGINAL;0;Leonberg
n02111129;ILSVRC2012_val_00038704.mp4;ORIGINAL;0;Leonberg
n02111129;ILSVRC2012_val_00038896.mp4;ORIGINAL;0;Leonberg
n02111129;ILSVRC2012_val_00040802.mp4;ORIGINAL;0;Leonberg
n02111129;ILSVRC2012_val_00041337.mp4;ORIGINAL;0;Leonberg
n02111129;ILSVRC2012_val_00042400.mp4;ORIGINAL;0;Brabancon_griffon
n02111129;ILSVRC2012_val_00042869.mp4;ORIGINAL;0;Leonberg
n02111129;ILSVRC2012_val_00043491.mp4;ORIGINAL;0;Leonberg
n02111129;ILSVRC2012_val_00048080.mp4;ORIGINAL;0;Leonberg
n02111129;ILSVRC2012_val_00048310.mp4;ORIGINAL;0;Leonberg
n02111129;ILSVRC2012_val_00049245.mp4;ORIGINAL;0;Leonberg
n02111129;ILSVRC2012_val_00049484.mp4;ORIGINAL;0;Leonberg
n02111129;ILSVRC2012_val_00049627.mp4;ORIGINAL;0;Leonberg
n02701002;ILSVRC2012_val_00001910.mp4;ORIGINAL;0;ambulance
n02701002;ILSVRC2012_val_00001916.mp4;ORIGINAL;0;ambulance
n02701002;ILSVRC2012_val_00003703.mp4;ORIGINAL;0;fire_engine
n02701002;ILSVRC2012_val_00004496.mp4;ORIGINAL;0;ambulance
n02701002;ILSVRC2012_val_00007083.mp4;ORIGINAL;0;ambulance
n02701002;ILSVRC2012_val_00008039.mp4;ORIGINAL;0;ambulance
n02701002;ILSVRC2012_val_00011186.mp4;ORIGINAL;0;ambulance
n02701002;ILSVRC2012_val_00011417.mp4;ORIGINAL;0;ambulance
n02701002;ILSVRC2012_val_00013686.mp4;ORIGINAL;0;ambulance
n02701002;ILSVRC2012_val_00014110.mp4;ORIGINAL;0;ambulance
n02701002;ILSVRC2012_val_00014646.mp4;ORIGINAL;0;ambulance
n02701002;ILSVRC2012_val_00016090.mp4;ORIGINAL;0;ambulance
n02701002;ILSVRC2012_val_00017171.mp4;ORIGINAL;0;minibus
n02701002;ILSVRC2012_val_00018395.mp4;ORIGINAL;0;ambulance
n02701002;ILSVRC2012_val_00018957.mp4;ORIGINAL;0;ambulance
n02701002;ILSVRC2012_val_00019837.mp4;ORIGINAL;0;ambulance
n02701002;ILSVRC2012_val_00020313.mp4;ORIGINAL;0;ambulance
n02701002;ILSVRC2012_val_00020319.mp4;ORIGINAL;0;ambulance
n02701002;ILSVRC2012_val_00020333.mp4;ORIGINAL;0;ambulance
n02701002;ILSVRC2012_val_00020754.mp4;ORIGINAL;0;ambulance
n02701002;ILSVRC2012_val_00020826.mp4;ORIGINAL;0;ambulance
n02701002;ILSVRC2012_val_00021146.mp4;ORIGINAL;0;police_van
n02701002;ILSVRC2012_val_00021985.mp4;ORIGINAL;0;ambulance
n02701002;ILSVRC2012_val_00024296.mp4;ORIGINAL;0;ambulance
n02701002;ILSVRC2012_val_00024658.mp4;ORIGINAL;0;ambulance
n02701002;ILSVRC2012_val_00024948.mp4;ORIGINAL;0;police_van
n02701002;ILSVRC2012_val_00025159.mp4;ORIGINAL;0;ambulance
n02701002;ILSVRC2012_val_00025443.mp4;ORIGINAL;0;minibus
n02701002;ILSVRC2012_val_00025469.mp4;ORIGINAL;0;ambulance
n02701002;ILSVRC2012_val_00026354.mp4;ORIGINAL;0;ambulance
n02701002;ILSVRC2012_val_00028205.mp4;ORIGINAL;0;ambulance
n02701002;ILSVRC2012_val_00029222.mp4;ORIGINAL;0;ambulance
n02701002;ILSVRC2012_val_00029737.mp4;ORIGINAL;0;ambulance
n02701002;ILSVRC2012_val_00031635.mp4;ORIGINAL;0;ambulance
n02701002;ILSVRC2012_val_00032219.mp4;ORIGINAL;0;ambulance
n02701002;ILSVRC2012_val_00032293.mp4;ORIGINAL;0;ambulance
n02701002;ILSVRC2012_val_00032472.mp4;ORIGINAL;0;ambulance
n02701002;ILSVRC2012_val_00036369.mp4;ORIGINAL;0;ambulance
n02701002;ILSVRC2012_val_00038491.mp4;ORIGINAL;0;ambulance
n02701002;ILSVRC2012_val_00039523.mp4;ORIGINAL;0;ambulance
n02701002;ILSVRC2012_val_00041204.mp4;ORIGINAL;0;ambulance
n02701002;ILSVRC2012_val_00041942.mp4;ORIGINAL;0;ambulance
n02701002;ILSVRC2012_val_00042503.mp4;ORIGINAL;0;ambulance
n02701002;ILSVRC2012_val_00043593.mp4;ORIGINAL;0;freight_car
n02701002;ILSVRC2012_val_00044559.mp4;ORIGINAL;0;ambulance
n02701002;ILSVRC2012_val_00045969.mp4;ORIGINAL;0;ambulance
n02701002;ILSVRC2012_val_00046706.mp4;ORIGINAL;0;ambulance
n02701002;ILSVRC2012_val_00047635.mp4;ORIGINAL;0;ambulance
n02701002;ILSVRC2012_val_00049302.mp4;ORIGINAL;0;Model_T
n02701002;ILSVRC2012_val_00049889.mp4;ORIGINAL;0;ambulance
n07613480;ILSVRC2012_val_00000620.mp4;ORIGINAL;0;trifle
n07613480;ILSVRC2012_val_00000928.mp4;ORIGINAL;0;trifle
n07613480;ILSVRC2012_val_00001793.mp4;ORIGINAL;0;trifle
n07613480;ILSVRC2012_val_00002270.mp4;ORIGINAL;0;eggnog
n07613480;ILSVRC2012_val_00002380.mp4;ORIGINAL;0;trifle
n07613480;ILSVRC2012_val_00004874.mp4;ORIGINAL;0;trifle
n07613480;ILSVRC2012_val_00006755.mp4;ORIGINAL;0;trifle
n07613480;ILSVRC2012_val_00007496.mp4;ORIGINAL;0;trifle
n07613480;ILSVRC2012_val_00008465.mp4;ORIGINAL;0;trifle
n07613480;ILSVRC2012_val_00009187.mp4;ORIGINAL;0;trifle
n07613480;ILSVRC2012_val_00009548.mp4;ORIGINAL;0;trifle
n07613480;ILSVRC2012_val_00009809.mp4;ORIGINAL;0;trifle
n07613480;ILSVRC2012_val_00010091.mp4;ORIGINAL;0;trifle
n07613480;ILSVRC2012_val_00011413.mp4;ORIGINAL;0;trifle
n07613480;ILSVRC2012_val_00012877.mp4;ORIGINAL;0;pizza
n07613480;ILSVRC2012_val_00015142.mp4;ORIGINAL;0;consomme
n07613480;ILSVRC2012_val_00015261.mp4;ORIGINAL;0;trifle
n07613480;ILSVRC2012_val_00015487.mp4;ORIGINAL;0;trifle
n07613480;ILSVRC2012_val_00019023.mp4;ORIGINAL;0;trifle
n07613480;ILSVRC2012_val_00019604.mp4;ORIGINAL;0;trifle
n07613480;ILSVRC2012_val_00019688.mp4;ORIGINAL;0;trifle
n07613480;ILSVRC2012_val_00022382.mp4;ORIGINAL;0;trifle
n07613480;ILSVRC2012_val_00024797.mp4;ORIGINAL;0;trifle
n07613480;ILSVRC2012_val_00024945.mp4;ORIGINAL;0;trifle
n07613480;ILSVRC2012_val_00026272.mp4;ORIGINAL;0;trifle
n07613480;ILSVRC2012_val_00026853.mp4;ORIGINAL;0;trifle
n07613480;ILSVRC2012_val_00027653.mp4;ORIGINAL;0;trifle
n07613480;ILSVRC2012_val_00028168.mp4;ORIGINAL;0;trifle
n07613480;ILSVRC2012_val_00028552.mp4;ORIGINAL;0;trifle
n07613480;ILSVRC2012_val_00029332.mp4;ORIGINAL;0;trifle
n07613480;ILSVRC2012_val_00029614.mp4;ORIGINAL;0;trifle
n07613480;ILSVRC2012_val_00031778.mp4;ORIGINAL;0;trifle
n07613480;ILSVRC2012_val_00032486.mp4;ORIGINAL;0;cheeseburger
n07613480;ILSVRC2012_val_00033572.mp4;ORIGINAL;0;trifle
n07613480;ILSVRC2012_val_00034398.mp4;ORIGINAL;0;trifle
n07613480;ILSVRC2012_val_00035917.mp4;ORIGINAL;0;potter's_wheel
n07613480;ILSVRC2012_val_00036446.mp4;ORIGINAL;0;trifle
n07613480;ILSVRC2012_val_00037294.mp4;ORIGINAL;0;trifle
n07613480;ILSVRC2012_val_00038412.mp4;ORIGINAL;0;trifle
n07613480;ILSVRC2012_val_00039104.mp4;ORIGINAL;0;trifle
n07613480;ILSVRC2012_val_00040577.mp4;ORIGINAL;0;red_wine
n07613480;ILSVRC2012_val_00041602.mp4;ORIGINAL;0;trifle
n07613480;ILSVRC2012_val_00042963.mp4;ORIGINAL;0;trifle
n07613480;ILSVRC2012_val_00043617.mp4;ORIGINAL;0;trifle
n07613480;ILSVRC2012_val_00044243.mp4;ORIGINAL;0;trifle
n07613480;ILSVRC2012_val_00044255.mp4;ORIGINAL;0;trifle
n07613480;ILSVRC2012_val_00044857.mp4;ORIGINAL;0;trifle
n07613480;ILSVRC2012_val_00045426.mp4;ORIGINAL;0;trifle
n07613480;ILSVRC2012_val_00045810.mp4;ORIGINAL;0;trifle
n07613480;ILSVRC2012_val_00048171.mp4;ORIGINAL;0;trifle
n07742313;ILSVRC2012_val_00000023.mp4;ORIGINAL;0;Granny_Smith
n07742313;ILSVRC2012_val_00000727.mp4;ORIGINAL;0;carbonara
n07742313;ILSVRC2012_val_00003581.mp4;ORIGINAL;0;Granny_Smith
n07742313;ILSVRC2012_val_00005747.mp4;ORIGINAL;0;Granny_Smith
n07742313;ILSVRC2012_val_00007029.mp4;ORIGINAL;0;Granny_Smith
n07742313;ILSVRC2012_val_00007614.mp4;ORIGINAL;0;Granny_Smith
n07742313;ILSVRC2012_val_00008128.mp4;ORIGINAL;0;Granny_Smith
n07742313;ILSVRC2012_val_00009579.mp4;ORIGINAL;0;Granny_Smith
n07742313;ILSVRC2012_val_00009800.mp4;ORIGINAL;0;acorn
n07742313;ILSVRC2012_val_00011332.mp4;ORIGINAL;0;Granny_Smith
n07742313;ILSVRC2012_val_00012232.mp4;ORIGINAL;0;Granny_Smith
n07742313;ILSVRC2012_val_00012279.mp4;ORIGINAL;0;Granny_Smith
n07742313;ILSVRC2012_val_00016141.mp4;ORIGINAL;0;can_opener
n07742313;ILSVRC2012_val_00016931.mp4;ORIGINAL;0;Granny_Smith
n07742313;ILSVRC2012_val_00018708.mp4;ORIGINAL;0;Granny_Smith
n07742313;ILSVRC2012_val_00018903.mp4;ORIGINAL;0;Granny_Smith
n07742313;ILSVRC2012_val_00019453.mp4;ORIGINAL;0;zucchini
n07742313;ILSVRC2012_val_00020655.mp4;ORIGINAL;0;Granny_Smith
n07742313;ILSVRC2012_val_00022487.mp4;ORIGINAL;0;Granny_Smith
n07742313;ILSVRC2012_val_00023800.mp4;ORIGINAL;0;banana
n07742313;ILSVRC2012_val_00023948.mp4;ORIGINAL;0;Granny_Smith
n07742313;ILSVRC2012_val_00024129.mp4;ORIGINAL;0;Granny_Smith
n07742313;ILSVRC2012_val_00024298.mp4;ORIGINAL;0;Granny_Smith
n07742313;ILSVRC2012_val_00031005.mp4;ORIGINAL;0;acorn
n07742313;ILSVRC2012_val_00031019.mp4;ORIGINAL;0;hourglass
n07742313;ILSVRC2012_val_00031798.mp4;ORIGINAL;0;Granny_Smith
n07742313;ILSVRC2012_val_00032370.mp4;ORIGINAL;0;Granny_Smith
n07742313;ILSVRC2012_val_00033504.mp4;ORIGINAL;0;Granny_Smith
n07742313;ILSVRC2012_val_00034491.mp4;ORIGINAL;0;Granny_Smith
n07742313;ILSVRC2012_val_00034752.mp4;ORIGINAL;0;Granny_Smith
n07742313;ILSVRC2012_val_00034820.mp4;ORIGINAL;0;cucumber
n07742313;ILSVRC2012_val_00035343.mp4;ORIGINAL;0;Granny_Smith
n07742313;ILSVRC2012_val_00036103.mp4;ORIGINAL;0;Granny_Smith
n07742313;ILSVRC2012_val_00036263.mp4;ORIGINAL;0;Granny_Smith
n07742313;ILSVRC2012_val_00036705.mp4;ORIGINAL;0;Granny_Smith
n07742313;ILSVRC2012_val_00036797.mp4;ORIGINAL;0;confectionery
n07742313;ILSVRC2012_val_00037416.mp4;ORIGINAL;0;Granny_Smith
n07742313;ILSVRC2012_val_00038184.mp4;ORIGINAL;0;Granny_Smith
n07742313;ILSVRC2012_val_00038187.mp4;ORIGINAL;0;Granny_Smith
n07742313;ILSVRC2012_val_00039090.mp4;ORIGINAL;0;Granny_Smith
n07742313;ILSVRC2012_val_00043046.mp4;ORIGINAL;0;Granny_Smith
n07742313;ILSVRC2012_val_00043125.mp4;ORIGINAL;0;Granny_Smith
n07742313;ILSVRC2012_val_00043445.mp4;ORIGINAL;0;mantis
n07742313;ILSVRC2012_val_00044485.mp4;ORIGINAL;0;custard_apple
n07742313;ILSVRC2012_val_00045087.mp4;ORIGINAL;0;Granny_Smith
n07742313;ILSVRC2012_val_00045374.mp4;ORIGINAL;0;consomme
n07742313;ILSVRC2012_val_00046374.mp4;ORIGINAL;0;cucumber
n07742313;ILSVRC2012_val_00046567.mp4;ORIGINAL;0;Granny_Smith
n07742313;ILSVRC2012_val_00046718.mp4;ORIGINAL;0;Granny_Smith
n07742313;ILSVRC2012_val_00049370.mp4;ORIGINAL;0;Granny_Smith
n02111129;ILSVRC2012_val_00001203.mp4;ROTATE;10;Leonberg
n02111129;ILSVRC2012_val_00001203.mp4;ROTATE;20;Leonberg
n02111129;ILSVRC2012_val_00001203.mp4;ROTATE;30;Leonberg
n02111129;ILSVRC2012_val_00001203.mp4;ROTATE;40;Leonberg
n02111129;ILSVRC2012_val_00001203.mp4;ROTATE;50;Leonberg
n02111129;ILSVRC2012_val_00001203.mp4;ROTATE;60;Leonberg
n02111129;ILSVRC2012_val_00001203.mp4;ROTATE;70;German_shepherd
n02111129;ILSVRC2012_val_00001203.mp4;ROTATE;80;German_shepherd
n02111129;ILSVRC2012_val_00001203.mp4;ROTATE;90;German_shepherd
n02111129;ILSVRC2012_val_00001203.mp4;ROTATE;100;German_shepherd
n02111129;ILSVRC2012_val_00001203.mp4;ROTATE;110;German_shepherd
n02111129;ILSVRC2012_val_00001203.mp4;ROTATE;120;Rottweiler
n02111129;ILSVRC2012_val_00001203.mp4;ROTATE;130;Rottweiler
n02111129;ILSVRC2012_val_00001203.mp4;ROTATE;140;German_shepherd
n02111129;ILSVRC2012_val_00001203.mp4;ROTATE;150;German_shepherd
n02111129;ILSVRC2012_val_00001203.mp4;ROTATE;160;German_shepherd
n02111129;ILSVRC2012_val_00001203.mp4;ROTATE;170;German_shepherd
n02111129;ILSVRC2012_val_00001203.mp4;ROTATE;180;German_shepherd
n02111129;ILSVRC2012_val_00001203.mp4;ROTATE;190;German_shepherd
n02111129;ILSVRC2012_val_00001203.mp4;ROTATE;200;German_shepherd
n02111129;ILSVRC2012_val_00001203.mp4;ROTATE;210;German_shepherd
n02111129;ILSVRC2012_val_00001203.mp4;ROTATE;220;Leonberg
n02111129;ILSVRC2012_val_00001203.mp4;ROTATE;230;bloodhound
n02111129;ILSVRC2012_val_00001203.mp4;ROTATE;240;bloodhound
n02111129;ILSVRC2012_val_00001203.mp4;ROTATE;250;German_shepherd
n02111129;ILSVRC2012_val_00001203.mp4;ROTATE;260;Leonberg
n02111129;ILSVRC2012_val_00001203.mp4;ROTATE;270;soft-coated_wheaten_terrier
n02111129;ILSVRC2012_val_00001203.mp4;ROTATE;280;Leonberg
n02111129;ILSVRC2012_val_00001203.mp4;ROTATE;290;Leonberg
n02111129;ILSVRC2012_val_00001203.mp4;ROTATE;300;Leonberg
n02111129;ILSVRC2012_val_00001203.mp4;ROTATE;310;Leonberg
n02111129;ILSVRC2012_val_00001203.mp4;ROTATE;320;Leonberg
n02111129;ILSVRC2012_val_00001203.mp4;ROTATE;330;Leonberg
n02111129;ILSVRC2012_val_00001203.mp4;ROTATE;340;Leonberg
n02111129;ILSVRC2012_val_00001203.mp4;ROTATE;350;Leonberg
n02111129;ILSVRC2012_val_00001203.mp4;ROTATE;360;Leonberg
n02111129;ILSVRC2012_val_00001401.mp4;ROTATE;10;Leonberg
n02111129;ILSVRC2012_val_00001401.mp4;ROTATE;20;Leonberg
n02111129;ILSVRC2012_val_00001401.mp4;ROTATE;30;Leonberg
n02111129;ILSVRC2012_val_00001401.mp4;ROTATE;40;howler_monkey
n02111129;ILSVRC2012_val_00001401.mp4;ROTATE;50;howler_monkey
n02111129;ILSVRC2012_val_00001401.mp4;ROTATE;60;Leonberg
n02111129;ILSVRC2012_val_00001401.mp4;ROTATE;70;Saint_Bernard
n02111129;ILSVRC2012_val_00001401.mp4;ROTATE;80;Saint_Bernard
n02111129;ILSVRC2012_val_00001401.mp4;ROTATE;90;Border_terrier
n02111129;ILSVRC2012_val_00001401.mp4;ROTATE;100;Saint_Bernard
n02111129;ILSVRC2012_val_00001401.mp4;ROTATE;110;Saint_Bernard
n02111129;ILSVRC2012_val_00001401.mp4;ROTATE;120;lesser_panda
n02111129;ILSVRC2012_val_00001401.mp4;ROTATE;130;howler_monkey
n02111129;ILSVRC2012_val_00001401.mp4;ROTATE;140;Saint_Bernard
n02111129;ILSVRC2012_val_00001401.mp4;ROTATE;150;fur_coat
n02111129;ILSVRC2012_val_00001401.mp4;ROTATE;160;spider_monkey
n02111129;ILSVRC2012_val_00001401.mp4;ROTATE;170;fur_coat
n02111129;ILSVRC2012_val_00001401.mp4;ROTATE;180;basenji
n02111129;ILSVRC2012_val_00001401.mp4;ROTATE;190;tiger
n02111129;ILSVRC2012_val_00001401.mp4;ROTATE;200;basenji
n02111129;ILSVRC2012_val_00001401.mp4;ROTATE;210;basenji
n02111129;ILSVRC2012_val_00001401.mp4;ROTATE;220;basenji
n02111129;ILSVRC2012_val_00001401.mp4;ROTATE;230;basenji
n02111129;ILSVRC2012_val_00001401.mp4;ROTATE;240;basenji
n02111129;ILSVRC2012_val_00001401.mp4;ROTATE;250;German_shepherd
n02111129;ILSVRC2012_val_00001401.mp4;ROTATE;260;Airedale
n02111129;ILSVRC2012_val_00001401.mp4;ROTATE;270;German_shepherd
n02111129;ILSVRC2012_val_00001401.mp4;ROTATE;280;German_shepherd
n02111129;ILSVRC2012_val_00001401.mp4;ROTATE;290;German_shepherd
n02111129;ILSVRC2012_val_00001401.mp4;ROTATE;300;German_shepherd
n02111129;ILSVRC2012_val_00001401.mp4;ROTATE;310;German_shepherd
n02111129;ILSVRC2012_val_00001401.mp4;ROTATE;320;German_shepherd
n02111129;ILSVRC2012_val_00001401.mp4;ROTATE;330;Leonberg
n02111129;ILSVRC2012_val_00001401.mp4;ROTATE;340;Leonberg
n02111129;ILSVRC2012_val_00001401.mp4;ROTATE;350;Leonberg
n02111129;ILSVRC2012_val_00001401.mp4;ROTATE;360;Leonberg
n02111129;ILSVRC2012_val_00001762.mp4;ROTATE;10;Leonberg
n02111129;ILSVRC2012_val_00001762.mp4;ROTATE;20;Leonberg
n02111129;ILSVRC2012_val_00001762.mp4;ROTATE;30;Leonberg
n02111129;ILSVRC2012_val_00001762.mp4;ROTATE;40;Leonberg
n02111129;ILSVRC2012_val_00001762.mp4;ROTATE;50;Leonberg
n02111129;ILSVRC2012_val_00001762.mp4;ROTATE;60;Leonberg
n02111129;ILSVRC2012_val_00001762.mp4;ROTATE;70;Leonberg
n02111129;ILSVRC2012_val_00001762.mp4;ROTATE;80;Leonberg
n02111129;ILSVRC2012_val_00001762.mp4;ROTATE;90;Brabancon_griffon
n02111129;ILSVRC2012_val_00001762.mp4;ROTATE;100;Australian_terrier
n02111129;ILSVRC2012_val_00001762.mp4;ROTATE;110;German_shepherd
n02111129;ILSVRC2012_val_00001762.mp4;ROTATE;120;Rottweiler
n02111129;ILSVRC2012_val_00001762.mp4;ROTATE;130;Rottweiler
n02111129;ILSVRC2012_val_00001762.mp4;ROTATE;140;Appenzeller
n02111129;ILSVRC2012_val_00001762.mp4;ROTATE;150;Rottweiler
n02111129;ILSVRC2012_val_00001762.mp4;ROTATE;160;Pembroke
n02111129;ILSVRC2012_val_00001762.mp4;ROTATE;170;Yorkshire_terrier
n02111129;ILSVRC2012_val_00001762.mp4;ROTATE;180;Yorkshire_terrier
n02111129;ILSVRC2012_val_00001762.mp4;ROTATE;190;soft-coated_wheaten_terrier
n02111129;ILSVRC2012_val_00001762.mp4;ROTATE;200;malinois
n02111129;ILSVRC2012_val_00001762.mp4;ROTATE;210;malinois
n02111129;ILSVRC2012_val_00001762.mp4;ROTATE;220;malinois
n02111129;ILSVRC2012_val_00001762.mp4;ROTATE;230;German_shepherd
n02111129;ILSVRC2012_val_00001762.mp4;ROTATE;240;Pekinese
n02111129;ILSVRC2012_val_00001762.mp4;ROTATE;250;Leonberg
n02111129;ILSVRC2012_val_00001762.mp4;ROTATE;260;Leonberg
n02111129;ILSVRC2012_val_00001762.mp4;ROTATE;270;Leonberg
n02111129;ILSVRC2012_val_00001762.mp4;ROTATE;280;Leonberg
n02111129;ILSVRC2012_val_00001762.mp4;ROTATE;290;Leonberg
n02111129;ILSVRC2012_val_00001762.mp4;ROTATE;300;Leonberg
n02111129;ILSVRC2012_val_00001762.mp4;ROTATE;310;Leonberg
n02111129;ILSVRC2012_val_00001762.mp4;ROTATE;320;Leonberg
n02111129;ILSVRC2012_val_00001762.mp4;ROTATE;330;Leonberg
n02111129;ILSVRC2012_val_00001762.mp4;ROTATE;340;Leonberg
n02111129;ILSVRC2012_val_00001762.mp4;ROTATE;350;Leonberg
n02111129;ILSVRC2012_val_00001762.mp4;ROTATE;360;Leonberg
n02111129;ILSVRC2012_val_00002635.mp4;ROTATE;10;Leonberg
n02111129;ILSVRC2012_val_00002635.mp4;ROTATE;20;Leonberg
n02111129;ILSVRC2012_val_00002635.mp4;ROTATE;30;Leonberg
n02111129;ILSVRC2012_val_00002635.mp4;ROTATE;40;titi
n02111129;ILSVRC2012_val_00002635.mp4;ROTATE;50;capuchin
n02111129;ILSVRC2012_val_00002635.mp4;ROTATE;60;capuchin
n02111129;ILSVRC2012_val_00002635.mp4;ROTATE;70;capuchin
n02111129;ILSVRC2012_val_00002635.mp4;ROTATE;80;marmoset
n02111129;ILSVRC2012_val_00002635.mp4;ROTATE;90;capuchin
n02111129;ILSVRC2012_val_00002635.mp4;ROTATE;100;Lakeland_terrier
n02111129;ILSVRC2012_val_00002635.mp4;ROTATE;110;tarantula
n02111129;ILSVRC2012_val_00002635.mp4;ROTATE;120;capuchin
n02111129;ILSVRC2012_val_00002635.mp4;ROTATE;130;capuchin
n02111129;ILSVRC2012_val_00002635.mp4;ROTATE;140;capuchin
n02111129;ILSVRC2012_val_00002635.mp4;ROTATE;150;pot
n02111129;ILSVRC2012_val_00002635.mp4;ROTATE;160;pot
n02111129;ILSVRC2012_val_00002635.mp4;ROTATE;170;Cardigan
n02111129;ILSVRC2012_val_00002635.mp4;ROTATE;180;academic_gown
n02111129;ILSVRC2012_val_00002635.mp4;ROTATE;190;kelpie
n02111129;ILSVRC2012_val_00002635.mp4;ROTATE;200;maypole
n02111129;ILSVRC2012_val_00002635.mp4;ROTATE;210;miniature_pinscher
n02111129;ILSVRC2012_val_00002635.mp4;ROTATE;220;pot
n02111129;ILSVRC2012_val_00002635.mp4;ROTATE;230;pot
n02111129;ILSVRC2012_val_00002635.mp4;ROTATE;240;walking_stick
n02111129;ILSVRC2012_val_00002635.mp4;ROTATE;250;tarantula
n02111129;ILSVRC2012_val_00002635.mp4;ROTATE;260;garden_spider
n02111129;ILSVRC2012_val_00002635.mp4;ROTATE;270;toy_terrier
n02111129;ILSVRC2012_val_00002635.mp4;ROTATE;280;German_shepherd
n02111129;ILSVRC2012_val_00002635.mp4;ROTATE;290;German_shepherd
n02111129;ILSVRC2012_val_00002635.mp4;ROTATE;300;German_shepherd
n02111129;ILSVRC2012_val_00002635.mp4;ROTATE;310;German_shepherd
n02111129;ILSVRC2012_val_00002635.mp4;ROTATE;320;German_shepherd
n02111129;ILSVRC2012_val_00002635.mp4;ROTATE;330;German_shepherd
n02111129;ILSVRC2012_val_00002635.mp4;ROTATE;340;Leonberg
n02111129;ILSVRC2012_val_00002635.mp4;ROTATE;350;Leonberg
n02111129;ILSVRC2012_val_00002635.mp4;ROTATE;360;Leonberg
n02111129;ILSVRC2012_val_00003638.mp4;ROTATE;10;Leonberg
n02111129;ILSVRC2012_val_00003638.mp4;ROTATE;20;Leonberg
n02111129;ILSVRC2012_val_00003638.mp4;ROTATE;30;German_shepherd
n02111129;ILSVRC2012_val_00003638.mp4;ROTATE;40;Appenzeller
n02111129;ILSVRC2012_val_00003638.mp4;ROTATE;50;Appenzeller
n02111129;ILSVRC2012_val_00003638.mp4;ROTATE;60;Appenzeller
n02111129;ILSVRC2012_val_00003638.mp4;ROTATE;70;brambling
n02111129;ILSVRC2012_val_00003638.mp4;ROTATE;80;African_hunting_dog
n02111129;ILSVRC2012_val_00003638.mp4;ROTATE;90;Appenzeller
n02111129;ILSVRC2012_val_00003638.mp4;ROTATE;100;Appenzeller
n02111129;ILSVRC2012_val_00003638.mp4;ROTATE;110;brambling
n02111129;ILSVRC2012_val_00003638.mp4;ROTATE;120;brambling
n02111129;ILSVRC2012_val_00003638.mp4;ROTATE;130;Appenzeller
n02111129;ILSVRC2012_val_00003638.mp4;ROTATE;140;Appenzeller
